institution_id,name,category,region_id,region_name,city,postcode,founded_year
1543,St John's College,Secondary School,7,Greater London,London,SW1 4AW,1863
1544,Manor Sixth Form,Secondary School,2,North West England,Lancaster,LA50 2GL,1861
1545,Sacred Heart School,Secondary School,2,North West England,Preston,PR29 3GF,1866
1546,Sacred Heart Sixth Form,Secondary School,5,West Midlands,Wolverhampton,WV93 1QS,2012
1547,Abbey Academy,Secondary School,6,East of England,Luton,LU42 8XX,1921
1548,Grange Grammar School,Secondary School,8,South East England,Oxford,OX10 3AB,1940
1549,Queen's High School,Secondary School,8,South East England,Canterbury,CT66 3XN,1930
1550,King's College,Secondary School,8,South East England,Southampton,SO93 6XR,1979
1551,Manor Academy,Secondary School,3,Yorkshire and the Humber,Doncaster,DN58 9ZE,1888
1552,Whitestone School,Secondary School,7,Greater London,Westminster,SW22 1QL,1866
1553,Southgate Comprehensive School,Secondary School,7,Greater London,Camden,NW82 8SX,1939
1554,Manor Secondary School,Secondary School,7,Greater London,Bromley,BR37 7BU,1868
1555,Wakefield Comprehensive School,Secondary School,5,West Midlands,Birmingham,B78 4ZQ,1902
1556,Riverdale College,Secondary School,10,Scotland,Dundee,DD1 6NU,1939
1557,Park High School,Secondary School,2,North West England,Preston,PR65 7UW,1912
1558,Greystone Comprehensive School,Secondary School,7,Greater London,Ealing,W82 4UN,1887
1559,Holy Cross Sixth Form,Secondary School,7,Greater London,Westminster,SW57 6UJ,1868
1560,Southgate College,Secondary School,7,Greater London,Camden,NW26 9EN,1878
1561,St Bede's Secondary School,Secondary School,8,South East England,Canterbury,CT62 4NA,1989
1562,The William Secondary School,Secondary School,1,North East England,Middlesbrough,TS45 3FN,1998
1563,Westfield College,Secondary School,7,Greater London,Croydon,CR34 6FB,1967
1564,St John's Sixth Form,Secondary School,6,East of England,Peterborough,PE77 9ET,1939
1565,St Edmund's High School,Secondary School,4,East Midlands,Leicester,LE4 2FN,1961
1566,St Mary's Grammar School,Secondary School,11,Wales,Aberystwyth,SY7 4SA,1959
1567,The Royal High School,Secondary School,6,East of England,Peterborough,PE91 8QW,1939
1568,Queen's Secondary School,Secondary School,8,South East England,Portsmouth,PO9 1YH,1983
1569,Greystone Grammar School,Secondary School,7,Greater London,Camden,NW74 7JQ,1981
1570,Holy Cross Grammar School,Secondary School,2,North West England,Liverpool,L43 9SG,1911
1571,Queen's Academy,Secondary School,2,North West England,Bolton,BL69 6AL,1909
1572,The William Academy,Secondary School,12,Northern Ireland,Armagh,BT7 2RH,1877
1573,St Mary's Academy,Secondary School,7,Greater London,London,SW88 3EZ,1929
1574,Whitestone Grammar School,Secondary School,6,East of England,Colchester,CO50 1UH,2002
1575,The Henry College,Secondary School,8,South East England,Reading,RG10 5FB,1950
1576,Grange Academy,Secondary School,2,North West England,Manchester,M35 9XY,1889
1577,Abbey Secondary School,Secondary School,8,South East England,Canterbury,CT64 2EP,1877
1578,Stanton Comprehensive School,Secondary School,7,Greater London,Croydon,CR47 3TU,1873
1579,The Henry Grammar School,Secondary School,12,Northern Ireland,Lisburn,BT35 3PL,1889
1580,Queen's School,Secondary School,9,South West England,Plymouth,PL50 3NY,1970
1581,Stanton College,Secondary School,8,South East England,Milton Keynes,MK67 8PG,1877
1582,Northgate High School,Secondary School,6,East of England,Luton,LU6 3SF,1963
1583,Westfield Comprehensive School,Secondary School,8,South East England,Portsmouth,PO11 7TF,1907
1584,Northwood College,Secondary School,7,Greater London,Croydon,CR86 1WS,1872
1585,Greenacre School,Secondary School,8,South East England,Reading,RG11 5AS,2005
1586,Grange Secondary School,Secondary School,11,Wales,Wrexham,LL5 6PR,1933
1587,Sacred Heart College,Secondary School,3,Yorkshire and the Humber,Hull,HU15 9QE,1892
1588,The Royal Comprehensive School,Secondary School,2,North West England,Chester,CH28 7PY,1968
1589,Brookvale College,Secondary School,10,Scotland,Dundee,DD16 4EU,1866
1590,The Henry Academy,Secondary School,2,North West England,Manchester,M91 9UB,1919
1591,Riverdale Secondary School,Secondary School,11,Wales,Wrexham,LL82 5BE,1983
1592,Oakridge College,Secondary School,7,Greater London,Ealing,W81 6LB,1920
1593,Eastfield Academy,Secondary School,2,North West England,Manchester,M68 8HF,1866
1594,The Thomas School,Secondary School,11,Wales,Newport,NP81 1ZB,1992
1595,Regional Academy,Secondary School,2,North West England,Bolton,BL87 4LS,1939
1596,Southgate Secondary School,Secondary School,2,North West England,Bolton,BL91 1HA,1924
1597,Whitestone Secondary School,Secondary School,5,West Midlands,Birmingham,B82 5WZ,1909
1598,Heath School,Secondary School,6,East of England,Peterborough,PE54 1WZ,2011
1599,King's Comprehensive School,Secondary School,4,East Midlands,Lincoln,LN57 5SB,1975
1600,Southgate Academy,Secondary School,7,Greater London,London,SW55 4QW,1871
1601,Grange College,Secondary School,5,West Midlands,Birmingham,B7 3PH,1855
1602,The Henry Comprehensive School,Secondary School,7,Greater London,Camden,NW31 5NZ,1860
1603,Bromfield School,Secondary School,6,East of England,Cambridge,CB1 2TT,1915
1604,Castle Comprehensive School,Secondary School,8,South East England,Portsmouth,PO89 3PJ,2006
1605,The Henry High School,Secondary School,9,South West England,Exeter,EX85 7LA,1896
1606,Southgate Sixth Form,Secondary School,7,Greater London,Camden,NW42 9RX,1939
1607,The Thomas College,Secondary School,10,Scotland,Dundee,DD26 1ST,1920
1608,King Edward VI Academy,Secondary School,8,South East England,Southampton,SO62 9TH,1888
1609,Our Lady's Comprehensive School,Secondary School,10,Scotland,Glasgow,G10 8TL,1980
1610,Wakefield High School,Secondary School,2,North West England,Bolton,BL54 7EU,1871
1611,County Comprehensive School,Secondary School,8,South East England,Brighton,BN24 2YZ,1895
1612,Our Lady's School,Secondary School,7,Greater London,Croydon,CR87 8BU,1850
1613,St Peter's Secondary School,Secondary School,7,Greater London,Westminster,SW6 3HN,2013
1614,St Peter's College,Secondary School,3,Yorkshire and the Humber,York,YO71 4AJ,1871
1615,Wakefield Grammar School,Secondary School,10,Scotland,Dundee,DD70 5BB,1890
1616,Highfield College,Secondary School,10,Scotland,Stirling,FK78 4DH,2013
1617,Grange High School,Secondary School,8,South East England,Milton Keynes,MK13 1BG,2000
1618,Ashford High School,Secondary School,7,Greater London,Bromley,BR29 4LP,1956
1619,St John's School,Secondary School,8,South East England,Brighton,BN70 2DZ,1944
1620,St Bede's School,Secondary School,6,East of England,Cambridge,CB58 1HL,1888
1621,Queen Elizabeth Academy,Secondary School,8,South East England,Oxford,OX27 9AU,1926
1622,Queen's Comprehensive School,Secondary School,11,Wales,Newport,NP43 6PX,1859
1623,Abbey College,Secondary School,2,North West England,Preston,PR4 8GH,1943
1624,Heath Comprehensive School,Secondary School,7,Greater London,Westminster,SW79 2SF,1877
1625,Queen Elizabeth Comprehensive School,Secondary School,12,Northern Ireland,Armagh,BT29 6UP,1987
1626,The Thomas Secondary School,Secondary School,8,South East England,Oxford,OX82 4HF,1909
1627,St John's Academy,Secondary School,3,Yorkshire and the Humber,Bradford,BD6 8ZA,1883
1628,Hartfield School,Secondary School,2,North West England,Preston,PR5 1XE,1985
1629,Oakridge Academy,Secondary School,9,South West England,Plymouth,PL21 4AX,1969
1630,Eastfield High School,Secondary School,4,East Midlands,Northampton,NN77 8WW,2000
1631,Whitestone Comprehensive School,Secondary School,8,South East England,Portsmouth,PO36 2US,1899
1632,Heath College,Secondary School,4,East Midlands,Nottingham,NG22 2ZH,1854
1633,Hartfield High School,Secondary School,7,Greater London,Westminster,SW75 9LL,1865
1634,King Edward VI Secondary School,Secondary School,4,East Midlands,Lincoln,LN82 9XF,1927
1635,Park Academy,Secondary School,5,West Midlands,Coventry,CV6 7JF,1928
1636,Westfield School,Secondary School,2,North West England,Chester,CH76 2AH,1948
1637,Northwood High School,Secondary School,2,North West England,Preston,PR37 5TZ,1944
1638,Stanton School,Secondary School,9,South West England,Bournemouth,BH15 3AW,1851
1639,St Edmund's College,Secondary School,8,South East England,Portsmouth,PO35 8AE,1899
1640,The Royal Grammar School,Secondary School,10,Scotland,Aberdeen,AB87 9LF,2012
1641,Park College,Secondary School,3,Yorkshire and the Humber,Doncaster,DN13 8SD,1904
1642,St Mary's High School,Secondary School,6,East of England,Norwich,NR83 2EE,1928
1643,Greenacre Sixth Form,Secondary School,11,Wales,Wrexham,LL96 9PW,2004
1644,Hartfield Academy,Secondary School,10,Scotland,Aberdeen,AB80 7EX,1977
1645,St Bede's Comprehensive School,Secondary School,2,North West England,Chester,CH83 2DS,1897
1646,Castle Academy,Secondary School,9,South West England,Bath,BA56 7JH,1881
1647,Hartfield Grammar School,Secondary School,10,Scotland,Glasgow,G99 8HR,1906
1648,The Henry Sixth Form,Secondary School,7,Greater London,Camden,NW84 5WP,1928
1649,Highfield Comprehensive School,Secondary School,8,South East England,Milton Keynes,MK64 6ZE,1866
1650,Abbey Sixth Form,Secondary School,4,East Midlands,Lincoln,LN4 5SN,2013
1651,Sacred Heart Comprehensive School,Secondary School,9,South West England,Bristol,BS11 4JU,2000
1652,Eastfield College,Secondary School,7,Greater London,Westminster,SW15 7JD,1885
1653,Greenacre High School,Secondary School,2,North West England,Lancaster,LA60 5JQ,1940
1654,Whitestone Academy,Secondary School,2,North West England,Manchester,M50 5QF,1875
1655,Greystone Secondary School,Secondary School,6,East of England,Luton,LU82 4NU,1929
1656,Lakemoor Secondary School,Secondary School,10,Scotland,Edinburgh,EH74 2BG,1965
1657,Castle College,Secondary School,9,South West England,Bournemouth,BH81 7NH,1911
1658,Lakemoor Sixth Form,Secondary School,7,Greater London,Bromley,BR56 8TE,2005
1659,County Academy,Secondary School,10,Scotland,Aberdeen,AB97 2GX,1854
1660,Queen Elizabeth Grammar School,Secondary School,7,Greater London,Croydon,CR72 2BA,1867
1661,Greystone School,Secondary School,3,Yorkshire and the Humber,Sheffield,S28 5JR,1905
1662,Lakemoor Comprehensive School,Secondary School,2,North West England,Bolton,BL2 3XE,1964
1663,The William School,Secondary School,3,Yorkshire and the Humber,Sheffield,S93 6ST,1995
1664,Regional School,Secondary School,9,South West England,Bournemouth,BH35 5PG,1965
1665,Eastfield School,Secondary School,6,East of England,Luton,LU70 4HR,1862
1666,Eastfield Sixth Form,Secondary School,5,West Midlands,Birmingham,B47 6XT,1899
1667,Greenacre Grammar School,Secondary School,6,East of England,Peterborough,PE39 7XR,1973
1668,Regional Comprehensive School,Secondary School,8,South East England,Milton Keynes,MK5 6PH,2012
1669,Park Comprehensive School,Secondary School,5,West Midlands,Worcester,WR32 7BU,1850
1670,County Sixth Form,Secondary School,3,Yorkshire and the Humber,Doncaster,DN44 1RD,1870
1671,St Bede's College,Secondary School,8,South East England,Portsmouth,PO77 1BG,1919
1672,County Grammar School,Secondary School,1,North East England,Gateshead,NE70 4BN,1898
1673,Hartfield Comprehensive School,Secondary School,7,Greater London,Ealing,W55 2FJ,1872
1674,Stanton Grammar School,Secondary School,2,North West England,Liverpool,L25 4PU,2006
1675,The Henry Secondary School,Secondary School,2,North West England,Lancaster,LA84 8LG,1940
1676,Heath Grammar School,Secondary School,8,South East England,Milton Keynes,MK43 4AJ,1921
1677,The William Sixth Form,Secondary School,3,Yorkshire and the Humber,York,YO60 2JZ,1984
1678,Castle Grammar School,Secondary School,2,North West England,Manchester,M55 7QW,1900
1679,Lakemoor Grammar School,Secondary School,12,Northern Ireland,Belfast,BT96 1ZR,1893
1680,Our Lady's College,Secondary School,5,West Midlands,Coventry,CV41 7XP,1893
1681,King's School,Secondary School,5,West Midlands,Worcester,WR71 1WS,1851
1682,The Thomas High School,Secondary School,7,Greater London,Bromley,BR75 7PN,1933
1683,Holy Cross Academy,Secondary School,8,South East England,Oxford,OX47 7WX,1959
1684,The Royal Secondary School,Secondary School,2,North West England,Chester,CH50 6QY,1892
1685,Highfield Grammar School,Secondary School,3,Yorkshire and the Humber,Doncaster,DN95 6GJ,1880
1686,Northwood Academy,Secondary School,11,Wales,Cardiff,CF11 7SQ,1936
1687,St Edmund's Comprehensive School,Secondary School,7,Greater London,Croydon,CR44 8NZ,1946
1688,Greenacre Comprehensive School,Secondary School,3,Yorkshire and the Humber,Doncaster,DN39 7GL,1980
1689,Brookvale Academy,Secondary School,9,South West England,Bath,BA33 2DL,1911
1690,Castle High School,Secondary School,5,West Midlands,Wolverhampton,WV65 1ZL,1888
1691,St Mary's School,Secondary School,4,East Midlands,Leicester,LE28 5BA,1931
1692,Oakridge Comprehensive School,Secondary School,3,Yorkshire and the Humber,Bradford,BD3 5ED,1984
1693,Manor School,Secondary School,8,South East England,Southampton,SO46 8LS,1866
1694,Holy Cross Secondary School,Secondary School,7,Greater London,Hackney,E56 6HA,1915
1695,King's Secondary School,Secondary School,5,West Midlands,Coventry,CV41 8GJ,1867
1696,Wakefield Sixth Form,Secondary School,7,Greater London,Camden,NW44 6QY,2011
1697,Sacred Heart Grammar School,Secondary School,2,North West England,Preston,PR73 3WX,1991
1698,Regional Sixth Form,Secondary School,6,East of England,Ipswich,IP86 8PR,1946
1699,King's Academy,Secondary School,1,North East England,Middlesbrough,TS29 7WS,1979
1700,Queen Elizabeth College,Secondary School,7,Greater London,Ealing,W11 2JQ,1916
1701,Hartfield Secondary School,Secondary School,3,Yorkshire and the Humber,Hull,HU77 3ZB,1872
1702,Northgate Comprehensive School,Secondary School,7,Greater London,Bromley,BR52 5LY,1986
1703,Stanton High School,Secondary School,4,East Midlands,Northampton,NN76 6ET,1938
1704,Manor Comprehensive School,Secondary School,5,West Midlands,Coventry,CV27 3JN,1982
1705,Brookvale Grammar School,Secondary School,10,Scotland,Stirling,FK12 6GE,1917
1706,Our Lady's Sixth Form,Secondary School,8,South East England,Canterbury,CT33 5WQ,1879
1707,Eastfield Comprehensive School,Secondary School,9,South West England,Bristol,BS36 4XW,1978
1708,Abbey High School,Secondary School,11,Wales,Swansea,SA90 6WE,1983
1709,Oakridge Grammar School,Secondary School,10,Scotland,Glasgow,G60 7AA,2001
1710,The Royal Academy,Secondary School,6,East of England,Luton,LU74 1HH,1924
1711,Greystone High School,Secondary School,7,Greater London,Westminster,SW57 7ZW,1969
1712,Heath Academy,Secondary School,8,South East England,Southampton,SO72 6BW,1991
1713,City Grammar School,Secondary School,2,North West England,Liverpool,L48 5FD,1872
1714,King Edward VI Sixth Form,Secondary School,10,Scotland,Aberdeen,AB24 5LQ,1863
1715,Lakemoor School,Secondary School,7,Greater London,Camden,NW56 9QA,1873
1716,Eastfield Grammar School,Secondary School,2,North West England,Bolton,BL4 8AG,1924
1717,St Peter's High School,Secondary School,2,North West England,Chester,CH69 1JW,1978
1718,Lakemoor Academy,Secondary School,10,Scotland,Edinburgh,EH64 1TW,2004
1719,Abbey Comprehensive School,Secondary School,7,Greater London,Westminster,SW13 2ER,1922
1720,Greystone Sixth Form,Secondary School,4,East Midlands,Derby,DE77 7NY,1860
1721,St Bede's Academy,Secondary School,2,North West England,Preston,PR4 8JQ,1979
1722,King's Grammar School,Secondary School,7,Greater London,London,SW68 5FY,1920
1723,Ashford Academy,Secondary School,4,East Midlands,Northampton,NN1 1TE,2007
1724,Northgate Academy,Secondary School,5,West Midlands,Coventry,CV29 4FU,1879
1725,Sacred Heart High School,Secondary School,6,East of England,Colchester,CO14 5WX,1995
1726,Wakefield Secondary School,Secondary School,8,South East England,Southampton,SO94 1SZ,1870
1727,King Edward VI Grammar School,Secondary School,7,Greater London,Camden,NW74 7RF,1942
1728,Manor Grammar School,Secondary School,8,South East England,Brighton,BN64 3YP,1962
1729,Ashford Grammar School,Secondary School,5,West Midlands,Birmingham,B50 1FX,1967
1730,Westfield Academy,Secondary School,6,East of England,Ipswich,IP17 5RD,1860
1731,Highfield School,Secondary School,8,South East England,Reading,RG1 5WL,1993
1732,County Secondary School,Secondary School,10,Scotland,Aberdeen,AB62 9LD,1982
1733,The Royal College,Secondary School,4,East Midlands,Derby,DE23 2RG,1905
1734,County School,Secondary School,8,South East England,Reading,RG42 4FS,1983
1735,Our Lady's Grammar School,Secondary School,1,North East England,Middlesbrough,TS34 6DH,1985
1736,Highfield Academy,Secondary School,11,Wales,Cardiff,CF4 4UF,1910
1737,Bromfield Sixth Form,Secondary School,7,Greater London,Camden,NW18 2BS,1916
1738,The Thomas Academy,Secondary School,3,Yorkshire and the Humber,Bradford,BD50 1SZ,1969
1739,Highfield Secondary School,Secondary School,8,South East England,Oxford,OX84 6XW,1896
1740,Bromfield Comprehensive School,Secondary School,2,North West England,Liverpool,L82 5AE,1972
1741,Oakridge Sixth Form,Secondary School,6,East of England,Peterborough,PE58 8HD,1916
1742,Oakridge Secondary School,Secondary School,8,South East England,Reading,RG93 4PQ,1994
1743,Queen's College,Secondary School,6,East of England,Norwich,NR45 2PE,1941
1744,St Mary's College,Secondary School,6,East of England,Peterborough,PE46 9QW,1974
1745,Castle Secondary School,Secondary School,1,North East England,Gateshead,NE7 5JN,1942
1746,County High School,Secondary School,8,South East England,Southampton,SO69 1WB,1923
1747,Greenacre Secondary School,Secondary School,8,South East England,Portsmouth,PO69 3GB,1905
1748,Hartfield College,Secondary School,10,Scotland,Aberdeen,AB89 9SL,1920
1749,Heath Sixth Form,Secondary School,3,Yorkshire and the Humber,Bradford,BD77 4GQ,1903
1750,St Edmund's Secondary School,Secondary School,4,East Midlands,Nottingham,NG61 2YS,1890
1751,Manor High School,Secondary School,11,Wales,Bangor,LL42 4UE,1853
1752,Ashford Secondary School,Secondary School,4,East Midlands,Nottingham,NG41 4HT,1855
1753,Holy Cross School,Secondary School,11,Wales,Bangor,LL19 2RS,2010
1754,The Royal Sixth Form,Secondary School,8,South East England,Brighton,BN93 4AB,1982
1755,The William Comprehensive School,Secondary School,2,North West England,Lancaster,LA88 3XZ,2004
1756,City Secondary School,Secondary School,1,North East England,Middlesbrough,TS72 3RQ,1874
1757,Grange Sixth Form,Secondary School,8,South East England,Milton Keynes,MK75 4PL,1924
1758,St Bede's Grammar School,Secondary School,6,East of England,Cambridge,CB35 3TS,1943
1759,St Peter's Sixth Form,Secondary School,11,Wales,Wrexham,LL17 4BZ,1964
1760,Heath High School,Secondary School,9,South West England,Plymouth,PL75 2PT,1940
1761,Regional College,Secondary School,8,South East England,Brighton,BN38 1AX,1860
1762,Eastfield Secondary School,Secondary School,7,Greater London,Hackney,E97 4FX,1989
1763,Queen Elizabeth Secondary School,Secondary School,3,Yorkshire and the Humber,Doncaster,DN41 9DZ,1920
1764,Park Sixth Form,Secondary School,5,West Midlands,Coventry,CV46 4QT,1873
1765,King Edward VI Comprehensive School,Secondary School,3,Yorkshire and the Humber,Sheffield,S31 7QH,1970
1766,Park Secondary School,Secondary School,7,Greater London,Croydon,CR48 6SA,1890
1767,St Bede's High School,Secondary School,12,Northern Ireland,Belfast,BT88 6NU,1924
1768,Our Lady's High School,Secondary School,6,East of England,Norwich,NR94 7HQ,1979
1769,Riverdale Academy,Secondary School,4,East Midlands,Nottingham,NG94 4EF,1921
1770,Highfield High School,Secondary School,8,South East England,Oxford,OX8 2NY,1923
1771,Our Lady's Academy,Secondary School,9,South West England,Bath,BA78 2PN,1870
1772,Southgate Grammar School,Secondary School,7,Greater London,Croydon,CR3 1GS,1893
1773,Southgate High School,Secondary School,6,East of England,Colchester,CO15 4SD,1852
1774,The Thomas Comprehensive School,Secondary School,1,North East England,Newcastle upon Tyne,NE46 7RE,1963
1775,St Bede's Sixth Form,Secondary School,8,South East England,Southampton,SO98 5TJ,1951
1776,Northgate College,Secondary School,8,South East England,Canterbury,CT43 7XL,1873
1777,The Thomas Grammar School,Secondary School,3,Yorkshire and the Humber,Doncaster,DN70 4NX,1989
1778,St John's High School,Secondary School,11,Wales,Bangor,LL71 5NP,1984
1779,Ashford Comprehensive School,Secondary School,10,Scotland,Inverness,IV23 4YA,1965
1780,Northgate Secondary School,Secondary School,7,Greater London,Hackney,E22 5LG,1933
1781,Ashford Sixth Form,Secondary School,10,Scotland,Glasgow,G62 1ZZ,1994
1782,Brookvale School,Secondary School,3,Yorkshire and the Humber,Doncaster,DN46 6EY,1871
1783,Riverdale High School,Secondary School,2,North West England,Bolton,BL83 2TF,1954
1784,Brookvale Secondary School,Secondary School,10,Scotland,Glasgow,G3 6XG,1864
1785,Queen's Sixth Form,Secondary School,7,Greater London,Croydon,CR37 2WE,1924
1786,Greenacre College,Secondary School,8,South East England,Southampton,SO64 8WN,1850
1787,Heath Secondary School,Secondary School,4,East Midlands,Nottingham,NG90 1WQ,1942
1788,Wakefield Academy,Secondary School,6,East of England,Ipswich,IP26 8RJ,1953
1789,Greenacre Academy,Secondary School,7,Greater London,Camden,NW47 2JG,1928
1790,Stanton Academy,Secondary School,3,Yorkshire and the Humber,Leeds,LS79 5ZW,1975
1791,Bromfield High School,Secondary School,7,Greater London,Hackney,E3 8GL,1872
1792,Queen Elizabeth College 1,Secondary School,4,East Midlands,Leicester,LE92 3PQ,1867
1793,St Edmund's School,Secondary School,3,Yorkshire and the Humber,Doncaster,DN3 5WQ,2014
1794,St John's Secondary School,Secondary School,8,South East England,Southampton,SO65 2LB,1865
1795,Whitestone High School,Secondary School,9,South West England,Plymouth,PL40 8EQ,1964
1796,Whitestone College,Secondary School,5,West Midlands,Worcester,WR19 7UD,1865
1797,Lakemoor College,Secondary School,2,North West England,Lancaster,LA26 2TX,2010
1798,The William School 1,Secondary School,2,North West England,Blackpool,FY49 8UR,1892
1799,Castle School 1,Secondary School,5,West Midlands,Coventry,CV17 8DW,1861
1800,City Sixth Form,Secondary School,6,East of England,Norwich,NR12 4NQ,1997
1801,City Academy,Secondary School,10,Scotland,Stirling,FK96 5HL,1963
1802,The Henry Academy 1,Secondary School,5,West Midlands,Wolverhampton,WV58 6QD,1981
1803,Wakefield School 1,Secondary School,5,West Midlands,Worcester,WR86 9HX,1951
1804,Whitestone Sixth Form,Secondary School,10,Scotland,Edinburgh,EH55 6RP,1942
1805,St Mary's Comprehensive School,Secondary School,6,East of England,Luton,LU39 1ZS,1940
1806,Stanton Sixth Form,Secondary School,4,East Midlands,Northampton,NN13 7UE,1870
1807,Heath Comprehensive School 1,Secondary School,8,South East England,Reading,RG35 7TB,2001
1808,Westfield Secondary School,Secondary School,12,Northern Ireland,Newry,BT72 9AH,1876
1809,St Mary's Academy 1,Secondary School,3,Yorkshire and the Humber,Bradford,BD86 1QU,1975
1810,Holy Cross Sixth Form 1,Secondary School,8,South East England,Southampton,SO86 2AP,1905
1811,Brookvale Comprehensive School 1,Secondary School,7,Greater London,Westminster,SW28 7XN,1857
1812,The William Academy 1,Secondary School,7,Greater London,Ealing,W29 2UL,1993
1813,Bromfield Academy 1,Secondary School,3,Yorkshire and the Humber,Sheffield,S81 6GH,1996
1814,Oakridge High School 1,Secondary School,10,Scotland,Dundee,DD41 8ZR,1909
1815,The Royal School 1,Secondary School,2,North West England,Chester,CH6 3LD,1900
1816,St Peter's Grammar School 1,Secondary School,9,South West England,Bournemouth,BH40 3PX,1935
1817,Northwood High School 1,Secondary School,2,North West England,Chester,CH37 4GX,1918
1818,Regional High School 1,Secondary School,3,Yorkshire and the Humber,York,YO62 9FW,1861
1819,Hartfield College 1,Secondary School,8,South East England,Southampton,SO73 3NA,1888
1820,City Comprehensive School,Secondary School,2,North West England,Chester,CH76 2EQ,2006
1821,The Henry High School 1,Secondary School,10,Scotland,Glasgow,G74 4DN,1870
1822,The Henry School,Secondary School,2,North West England,Preston,PR19 2FF,1933
1823,Northwood Comprehensive School,Secondary School,7,Greater London,Bromley,BR86 1LP,1916
1824,Park Sixth Form 1,Secondary School,9,South West England,Bournemouth,BH37 7XF,1939
1825,County Academy 1,Secondary School,9,South West England,Bournemouth,BH82 2FF,1959
1826,King Edward VI Sixth Form 1,Secondary School,2,North West England,Manchester,M45 5LX,1963
1827,Highfield Sixth Form 1,Secondary School,7,Greater London,Westminster,SW94 4FA,1870
1828,St Mary's Sixth Form 1,Secondary School,3,Yorkshire and the Humber,York,YO61 8NG,1910
1829,St John's School 1,Secondary School,12,Northern Ireland,Lisburn,BT5 1ZE,1860
1830,Lakemoor Secondary School 1,Secondary School,9,South West England,Plymouth,PL50 8HE,1950
1831,Greystone Secondary School 1,Secondary School,5,West Midlands,Worcester,WR95 5WT,1852
1832,Wakefield College 1,Secondary School,8,South East England,Southampton,SO15 3XR,2013
1833,The Royal Academy 1,Secondary School,7,Greater London,Croydon,CR75 9XS,1863
1834,Our Lady's College 1,Secondary School,2,North West England,Lancaster,LA31 3LD,1950
1835,Northwood Academy 2,Secondary School,1,North East England,Newcastle upon Tyne,NE21 8GY,1958
1836,Our Lady's Secondary School 1,Secondary School,5,West Midlands,Birmingham,B3 8PU,1880
1837,Queen Elizabeth School 1,Secondary School,4,East Midlands,Nottingham,NG41 1NE,1938
1838,County Sixth Form 1,Secondary School,4,East Midlands,Northampton,NN32 5EL,1928
1839,Greenacre Grammar School 1,Secondary School,2,North West England,Lancaster,LA53 8AW,1966
1840,Ashford Academy 1,Secondary School,5,West Midlands,Coventry,CV52 4WA,1939
1841,Holy Cross Comprehensive School 1,Secondary School,8,South East England,Oxford,OX63 6RB,1936
1842,Greystone School 1,Secondary School,2,North West England,Bolton,BL99 6SP,1957
1843,St Edmund's College 1,Secondary School,1,North East England,Middlesbrough,TS40 1RD,1991
1844,Westfield School 1,Secondary School,10,Scotland,Dundee,DD56 6AB,1977
1845,The Thomas Comprehensive School 1,Secondary School,10,Scotland,Dundee,DD62 5EZ,1851
1846,Greenacre Secondary School 1,Secondary School,11,Wales,Aberystwyth,SY19 7EH,1873
1847,St John's Comprehensive School 1,Secondary School,5,West Midlands,Stoke-on-Trent,ST58 9TT,1892
1848,Northgate School 1,Secondary School,4,East Midlands,Nottingham,NG3 8EN,1915
1849,Manor School 2,Secondary School,6,East of England,Colchester,CO23 8QY,1900
1850,Manor Grammar School 1,Secondary School,7,Greater London,Bromley,BR93 8YX,2013
1851,Our Lady's Sixth Form 1,Secondary School,7,Greater London,Bromley,BR74 4WH,1920
1852,Highfield School 1,Secondary School,5,West Midlands,Stoke-on-Trent,ST28 1BR,1865
1853,Regional School 1,Secondary School,3,Yorkshire and the Humber,York,YO87 5ND,1960
1854,Brookvale High School 1,Secondary School,9,South West England,Bath,BA7 3GQ,1878
1855,Our Lady's Comprehensive School 2,Secondary School,7,Greater London,Bromley,BR11 3DB,2013
1856,Northwood Grammar School 1,Secondary School,4,East Midlands,Leicester,LE65 3ZU,1958
1857,Holy Cross Grammar School 1,Secondary School,3,Yorkshire and the Humber,York,YO31 9GN,1901
1858,Queen's Academy 1,Secondary School,2,North West England,Manchester,M83 9QL,2007
1859,Grange High School 1,Secondary School,11,Wales,Wrexham,LL31 8FP,1916
1860,Riverdale High School 1,Secondary School,3,Yorkshire and the Humber,York,YO62 2LA,1939
1861,St Edmund's Secondary School 1,Secondary School,2,North West England,Liverpool,L63 4YA,1953
1862,St Peter's Academy 1,Secondary School,9,South West England,Gloucester,GL80 7XU,1928
1863,City Academy 1,Secondary School,10,Scotland,Inverness,IV51 6WS,1862
1864,Abbey Sixth Form 2,Secondary School,9,South West England,Gloucester,GL19 1QU,1919
1865,Lakemoor College 1,Secondary School,12,Northern Ireland,Armagh,BT72 4EN,1998
1866,Bromfield Grammar School 1,Secondary School,2,North West England,Chester,CH71 4GP,1888
1867,Lakemoor Sixth Form 2,Secondary School,2,North West England,Lancaster,LA14 9BE,1959
1868,Northwood College 1,Secondary School,2,North West England,Preston,PR82 4YZ,1901
1869,Bromfield Comprehensive School 2,Secondary School,2,North West England,Liverpool,L26 1WY,1955
1870,The William Comprehensive School 1,Secondary School,12,Northern Ireland,Lisburn,BT98 1RW,2013
1871,Sacred Heart Academy 1,Secondary School,4,East Midlands,Northampton,NN24 8BH,1852
1872,Whitestone College 1,Secondary School,7,Greater London,Bromley,BR82 3HN,1950
