record_id,institution_id,year,rating,overall_score,student_satisfaction_pct,graduate_outcome_pct,attendance_rate_pct
4754,1585,2023,Good,65,,,93.6
4755,1585,2024,Good,76,,,86.2
4756,1586,2022,Good,70,,,98.5
4757,1586,2023,Good,80,,,94.6
4758,1586,2024,Outstanding,93,,,96.7
4759,1587,2022,Good,70,,,89.9
4760,1587,2023,Outstanding,90,,,92.3
4761,1587,2024,Good,82,,,98.0
4762,1588,2022,Requires Improvement,52,,,95.3
4763,1588,2023,Good,73,,,95.1
4764,1588,2024,Good,82,,,97.7
4765,1589,2022,Good,76,,,87.4
4766,1589,2023,Inadequate,43,,,91.8
4767,1589,2024,Good,83,,,91.8
4768,1590,2022,Good,82,,,92.6
4769,1590,2023,Outstanding,90,,,95.1
4770,1590,2024,Outstanding,95,,,87.0
4771,1591,2022,Good,72,,,90.8
4772,1591,2023,Outstanding,95,,,98.0
4773,1591,2024,Good,75,,,95.0
4774,1592,2022,Good,75,,,92.9
4775,1592,2023,Inadequate,37,,,88.8
4776,1592,2024,Outstanding,96,,,87.3
4777,1593,2022,Good,74,,,89.9
4778,1593,2023,Good,81,,,88.6
4779,1593,2024,Requires Improvement,62,,,90.8
4780,1594,2022,Good,77,,,85.4
4781,1594,2023,Good,66,,,89.1
4782,1594,2024,Good,72,,,92.1
4783,1595,2022,Good,83,,,85.5
4784,1595,2023,Good,82,,,90.6
4785,1595,2024,Good,80,,,86.0
4786,1596,2022,Good,80,,,94.0
4787,1596,2023,Inadequate,21,,,88.4
4788,1596,2024,Outstanding,98,,,89.9
4789,1597,2022,Good,69,,,88.3
4790,1597,2023,Good,79,,,92.9
4791,1597,2024,Good,68,,,88.5
4792,1598,2022,Good,69,,,95.5
4793,1598,2023,Good,75,,,85.3
4794,1598,2024,Inadequate,28,,,94.7
4795,1599,2022,Outstanding,93,,,94.2
4796,1599,2023,Good,76,,,86.0
4797,1599,2024,Outstanding,94,,,88.6
4798,1600,2022,Good,70,,,93.4
4799,1600,2023,Good,84,,,91.9
4800,1600,2024,Requires Improvement,56,,,92.1
4801,1601,2022,Requires Improvement,46,,,85.9
4802,1601,2023,Good,67,,,87.8
4803,1601,2024,Outstanding,98,,,86.6
4804,1602,2022,Good,78,,,98.2
4805,1602,2023,Good,78,,,92.7
4806,1602,2024,Good,79,,,90.2
4807,1603,2022,Outstanding,98,,,87.4
4808,1603,2023,Good,79,,,98.1
4809,1603,2024,Good,76,,,93.6
4810,1604,2022,Good,66,,,88.8
4811,1604,2023,Outstanding,89,,,91.0
4812,1604,2024,Outstanding,91,,,96.8
4813,1605,2022,Outstanding,98,,,87.4
4814,1605,2023,Good,77,,,91.8
4815,1605,2024,Requires Improvement,56,,,93.8
4816,1606,2022,Requires Improvement,57,,,87.4
4817,1606,2023,Good,72,,,86.7
4818,1606,2024,Good,65,,,95.8
4819,1607,2022,Outstanding,97,,,91.0
4820,1607,2023,Good,83,,,90.2
4821,1607,2024,Good,73,,,93.0
4822,1608,2022,Good,83,,,86.2
4823,1608,2023,Outstanding,89,,,89.9
4824,1608,2024,Good,65,,,90.2
4825,1609,2022,Good,76,,,98.1
4826,1609,2023,Good,69,,,98.2
4827,1609,2024,Good,75,,,93.2
4828,1610,2022,Good,76,,,86.1
4829,1610,2023,Outstanding,85,,,95.1
4830,1610,2024,Good,74,,,90.2
4831,1611,2022,Good,83,,,90.8
4832,1611,2023,Good,75,,,86.1
4833,1611,2024,Outstanding,98,,,90.3
4834,1612,2022,Outstanding,89,,,86.0
4835,1612,2023,Good,66,,,92.9
4836,1612,2024,Good,71,,,87.1
4837,1613,2022,Good,73,,,95.4
4838,1613,2023,Good,66,,,98.7
4839,1613,2024,Good,79,,,93.6
4840,1614,2022,Good,79,,,88.7
4841,1614,2023,Good,65,,,93.7
4842,1614,2024,Outstanding,88,,,90.7
4843,1615,2022,Good,82,,,94.3
4844,1615,2023,Outstanding,98,,,96.9
4845,1615,2024,Good,76,,,94.0
4846,1616,2022,Requires Improvement,54,,,93.4
4847,1616,2023,Good,66,,,86.9
4848,1616,2024,Good,78,,,94.7
4849,1617,2022,Good,69,,,94.3
4850,1617,2023,Requires Improvement,62,,,89.1
4851,1617,2024,Good,82,,,90.3
4852,1618,2022,Good,75,,,89.1
4853,1618,2023,Outstanding,97,,,89.9
4854,1618,2024,Good,78,,,91.4
4855,1619,2022,Good,84,,,91.8
4856,1619,2023,Inadequate,32,,,95.8
4857,1619,2024,Good,79,,,98.2
4858,1620,2022,Good,76,,,89.7
4859,1620,2023,Good,68,,,89.6
4860,1620,2024,Good,83,,,95.3
4861,1621,2022,Outstanding,90,,,96.2
4862,1621,2023,Good,72,,,98.2
4863,1621,2024,Good,82,,,90.2
4864,1622,2022,Good,66,,,85.5
4865,1622,2023,Good,73,,,93.3
4866,1622,2024,Good,72,,,89.1
4867,1623,2022,Good,78,,,85.6
4868,1623,2023,Good,77,,,94.9
4869,1623,2024,Requires Improvement,46,,,87.5
4870,1624,2022,Outstanding,96,,,97.7
4871,1624,2023,Good,77,,,93.9
4872,1624,2024,Outstanding,93,,,86.1
4873,1625,2022,Good,67,,,89.2
4874,1625,2023,Good,71,,,87.1
4875,1625,2024,Outstanding,88,,,86.3
4876,1626,2022,Inadequate,24,,,90.9
4877,1626,2023,Good,71,,,96.7
4878,1626,2024,Outstanding,92,,,95.8
4879,1627,2022,Good,82,,,93.2
4880,1627,2023,Good,73,,,88.2
4881,1627,2024,Good,79,,,97.4
4882,1628,2022,Outstanding,88,,,97.2
4883,1628,2023,Outstanding,85,,,86.6
4884,1628,2024,Good,75,,,95.1
4885,1629,2022,Inadequate,36,,,88.8
4886,1629,2023,Good,74,,,97.7
4887,1629,2024,Good,83,,,97.7
4888,1630,2022,Outstanding,97,,,93.1
4889,1630,2023,Good,75,,,92.4
4890,1630,2024,Good,77,,,96.2
4891,1631,2022,Good,67,,,98.0
4892,1631,2023,Good,74,,,98.0
4893,1631,2024,Good,69,,,95.6
4894,1632,2022,Good,75,,,92.3
4895,1632,2023,Good,81,,,88.7
4896,1632,2024,Good,77,,,85.5
4897,1633,2022,Good,84,,,92.5
4898,1633,2023,Good,71,,,91.2
4899,1633,2024,Requires Improvement,54,,,95.7
4900,1634,2022,Good,80,,,94.6
4901,1634,2023,Good,72,,,88.4
4902,1634,2024,Good,77,,,97.2
4903,1635,2022,Good,70,,,92.1
4904,1635,2023,Outstanding,85,,,96.3
4905,1635,2024,Good,70,,,88.9
4906,1636,2022,Good,73,,,86.6
4907,1636,2023,Good,67,,,91.6
4908,1636,2024,Good,71,,,92.8
4909,1637,2022,Good,78,,,87.2
4910,1637,2023,Good,71,,,96.4
4911,1637,2024,Inadequate,30,,,93.0
4912,1638,2022,Outstanding,100,,,86.0
4913,1638,2023,Good,78,,,87.9
4914,1638,2024,Good,84,,,92.2
4915,1639,2022,Good,76,,,87.0
4916,1639,2023,Outstanding,94,,,95.5
4917,1639,2024,Good,73,,,87.8
4918,1640,2022,Outstanding,97,,,91.4
4919,1640,2023,Requires Improvement,46,,,89.1
4920,1640,2024,Outstanding,89,,,94.2
4921,1641,2022,Good,79,,,98.6
4922,1641,2023,Good,79,,,92.4
4923,1641,2024,Good,79,,,89.4
4924,1642,2022,Outstanding,93,,,90.4
4925,1642,2023,Requires Improvement,59,,,94.4
4926,1642,2024,Good,74,,,95.1
4927,1643,2022,Good,81,,,85.1
4928,1643,2023,Good,72,,,94.3
4929,1643,2024,Good,83,,,86.9
4930,1644,2022,Good,84,,,96.9
4931,1644,2023,Good,65,,,89.2
4932,1644,2024,Good,73,,,91.4
4933,1645,2022,Good,82,,,85.1
4934,1645,2023,Requires Improvement,52,,,89.4
4935,1645,2024,Good,72,,,91.4
4936,1646,2022,Outstanding,93,,,98.1
4937,1646,2023,Good,68,,,87.5
4938,1646,2024,Requires Improvement,51,,,87.2
4939,1647,2022,Good,74,,,90.8
4940,1647,2023,Good,76,,,85.8
4941,1647,2024,Outstanding,86,,,88.0
4942,1648,2022,Good,75,,,89.1
4943,1648,2023,Good,78,,,89.0
4944,1648,2024,Outstanding,95,,,91.0
4945,1649,2022,Good,71,,,91.1
4946,1649,2023,Outstanding,96,,,96.0
4947,1649,2024,Good,72,,,98.0
4948,1650,2022,Good,66,,,90.7
4949,1650,2023,Requires Improvement,45,,,88.6
4950,1650,2024,Good,66,,,97.9
4951,1651,2022,Good,67,,,88.3
4952,1651,2023,Requires Improvement,55,,,90.5
4953,1651,2024,Good,67,,,93.2
4954,1652,2022,Requires Improvement,57,,,85.1
4955,1652,2023,Outstanding,89,,,90.4
4956,1652,2024,Good,65,,,86.2
4957,1653,2022,Good,79,,,88.5
4958,1653,2023,Good,69,,,96.3
4959,1653,2024,Good,71,,,85.4
4960,1654,2022,Good,69,,,96.0
4961,1654,2023,Good,75,,,98.4
4962,1654,2024,Good,66,,,89.0
4963,1655,2022,Outstanding,92,,,97.5
4964,1655,2023,Good,78,,,85.3
4965,1655,2024,Good,78,,,89.2
4966,1656,2022,Good,68,,,86.5
4967,1656,2023,Good,72,,,85.5
4968,1656,2024,Good,69,,,88.1
4969,1657,2022,Good,70,,,87.9
4970,1657,2023,Good,65,,,87.7
4971,1657,2024,Good,81,,,98.1
4972,1658,2022,Good,83,,,86.7
4973,1658,2023,Good,82,,,89.8
4974,1658,2024,Good,70,,,98.7
4975,1659,2022,Good,71,,,95.5
4976,1659,2023,Good,68,,,97.1
4977,1659,2024,Good,79,,,89.6
4978,1660,2022,Outstanding,99,,,86.8
4979,1660,2023,Outstanding,86,,,95.7
4980,1660,2024,Outstanding,95,,,88.5
4981,1661,2022,Good,73,,,95.9
4982,1661,2023,Good,77,,,89.2
4983,1661,2024,Outstanding,90,,,94.6
4984,1662,2022,Outstanding,93,,,87.5
4985,1662,2023,Outstanding,91,,,88.6
4986,1662,2024,Inadequate,24,,,95.4
4987,1663,2022,Outstanding,86,,,95.1
4988,1663,2023,Good,81,,,88.5
4989,1663,2024,Good,77,,,85.3
4990,1664,2022,Good,69,,,97.5
4991,1664,2023,Good,80,,,88.5
4992,1664,2024,Good,72,,,86.7
4993,1665,2022,Outstanding,90,,,95.5
4994,1665,2023,Inadequate,35,,,95.3
4995,1665,2024,Requires Improvement,60,,,98.9
4996,1666,2022,Good,69,,,97.3
4997,1666,2023,Inadequate,29,,,93.2
4998,1666,2024,Good,70,,,87.7
4999,1667,2022,Good,71,,,97.4
5000,1667,2023,Good,69,,,87.3
5001,1667,2024,Good,73,,,93.6
5002,1668,2022,Good,80,,,93.8
5003,1668,2023,Good,76,,,92.4
5004,1668,2024,Good,76,,,91.6
5005,1669,2022,Requires Improvement,56,,,87.4
5006,1669,2023,Good,74,,,95.5
5007,1669,2024,Good,77,,,93.7
5008,1670,2022,Good,67,,,92.3
5009,1670,2023,Inadequate,23,,,86.1
5010,1670,2024,Good,71,,,86.4
5011,1671,2022,Good,76,,,93.5
5012,1671,2023,Good,81,,,92.5
5013,1671,2024,Outstanding,92,,,91.6
5014,1672,2022,Requires Improvement,45,,,92.5
5015,1672,2023,Good,78,,,88.4
5016,1672,2024,Outstanding,85,,,96.4
5017,1673,2022,Requires Improvement,49,,,92.4
5018,1673,2023,Requires Improvement,61,,,90.2
5019,1673,2024,Good,78,,,90.8
5020,1674,2022,Outstanding,99,,,92.4
5021,1674,2023,Outstanding,92,,,89.1
5022,1674,2024,Inadequate,41,,,86.1
5023,1675,2022,Outstanding,85,,,87.1
5024,1675,2023,Good,75,,,85.7
5025,1675,2024,Good,71,,,86.8
5026,1676,2022,Outstanding,85,,,96.7
5027,1676,2023,Good,79,,,87.6
5028,1676,2024,Outstanding,93,,,91.4
5029,1677,2022,Good,70,,,88.4
5030,1677,2023,Good,79,,,98.3
5031,1677,2024,Outstanding,98,,,93.2
5032,1678,2022,Outstanding,99,,,94.2
5033,1678,2023,Good,78,,,87.7
5034,1678,2024,Good,75,,,94.0
5035,1679,2022,Outstanding,89,,,88.7
5036,1679,2023,Outstanding,93,,,93.3
5037,1679,2024,Outstanding,92,,,95.2
5038,1680,2022,Requires Improvement,60,,,97.8
5039,1680,2023,Good,83,,,91.5
5040,1680,2024,Outstanding,97,,,87.4
5041,1681,2022,Good,80,,,98.7
5042,1681,2023,Good,74,,,91.3
5043,1681,2024,Outstanding,100,,,92.3
5044,1682,2022,Outstanding,98,,,87.5
5045,1682,2023,Good,83,,,91.6
5046,1682,2024,Good,78,,,93.9
5047,1683,2022,Good,83,,,94.5
5048,1683,2023,Requires Improvement,61,,,95.9
5049,1683,2024,Good,73,,,95.4
5050,1684,2022,Outstanding,87,,,95.7
5051,1684,2023,Good,69,,,89.6
5052,1684,2024,Good,72,,,88.8
5053,1685,2022,Good,68,,,88.6
5054,1685,2023,Good,67,,,89.2
5055,1685,2024,Inadequate,34,,,96.1
5056,1686,2022,Good,65,,,94.4
5057,1686,2023,Good,74,,,86.8
5058,1686,2024,Good,82,,,85.6
5059,1687,2022,Good,66,,,88.8
5060,1687,2023,Outstanding,89,,,95.2
5061,1687,2024,Inadequate,40,,,97.3
5062,1688,2022,Outstanding,91,,,98.8
5063,1688,2023,Good,79,,,88.0
5064,1688,2024,Good,74,,,95.8
5065,1689,2022,Good,71,,,91.0
5066,1689,2023,Good,77,,,89.4
5067,1689,2024,Good,70,,,95.6
5068,1690,2022,Good,67,,,94.1
5069,1690,2023,Good,66,,,91.9
5070,1690,2024,Good,76,,,88.3
5071,1691,2022,Good,73,,,92.3
5072,1691,2023,Good,83,,,88.0
5073,1691,2024,Good,71,,,86.3
5074,1692,2022,Good,81,,,89.8
5075,1692,2023,Outstanding,87,,,95.5
5076,1692,2024,Good,83,,,98.6
5077,1693,2022,Good,70,,,96.1
5078,1693,2023,Outstanding,99,,,89.9
5079,1693,2024,Good,73,,,97.7
5080,1694,2022,Requires Improvement,62,,,96.2
5081,1694,2023,Good,81,,,97.0
5082,1694,2024,Good,81,,,93.9
5083,1695,2022,Good,71,,,97.0
5084,1695,2023,Good,71,,,88.5
5085,1695,2024,Requires Improvement,55,,,93.0
5086,1696,2022,Good,84,,,91.7
5087,1696,2023,Good,80,,,95.6
5088,1696,2024,Good,71,,,94.2
5089,1697,2022,Good,65,,,88.1
5090,1697,2023,Requires Improvement,58,,,90.3
5091,1697,2024,Outstanding,94,,,93.3
5092,1698,2022,Good,69,,,92.2
5093,1698,2023,Good,77,,,88.9
5094,1698,2024,Good,71,,,86.0
5095,1699,2022,Good,69,,,85.5
5096,1699,2023,Good,73,,,92.8
5097,1699,2024,Good,80,,,95.1
5098,1700,2022,Good,77,,,98.6
5099,1700,2023,Good,76,,,90.7
5100,1700,2024,Good,79,,,87.4
5101,1701,2022,Good,75,,,87.8
5102,1701,2023,Good,69,,,90.2
5103,1701,2024,Good,72,,,85.1
5104,1702,2022,Good,82,,,97.8
5105,1702,2023,Good,67,,,96.3
5106,1702,2024,Good,84,,,98.8
5107,1703,2022,Good,81,,,96.1
5108,1703,2023,Good,74,,,96.7
5109,1703,2024,Requires Improvement,48,,,88.9
5110,1704,2022,Outstanding,92,,,89.5
5111,1704,2023,Good,74,,,89.8
5112,1704,2024,Requires Improvement,48,,,93.9
5113,1705,2022,Good,67,,,97.8
5114,1705,2023,Good,80,,,93.6
5115,1705,2024,Requires Improvement,53,,,90.0
5116,1706,2022,Good,71,,,87.4
5117,1706,2023,Outstanding,88,,,98.6
5118,1706,2024,Outstanding,92,,,88.9
5119,1707,2022,Good,75,,,91.7
5120,1707,2023,Outstanding,97,,,90.1
5121,1707,2024,Good,79,,,96.5
5122,1708,2022,Outstanding,96,,,94.8
5123,1708,2023,Good,80,,,90.9
5124,1708,2024,Good,80,,,85.5
5125,1709,2022,Outstanding,99,,,85.1
5126,1709,2023,Good,67,,,95.1
5127,1709,2024,Good,79,,,90.1
5128,1710,2022,Requires Improvement,50,,,96.6
5129,1710,2023,Requires Improvement,61,,,87.5
5130,1710,2024,Good,72,,,93.4
5131,1711,2022,Good,74,,,90.5
5132,1711,2023,Good,83,,,96.1
5133,1711,2024,Outstanding,91,,,86.1
5134,1712,2022,Good,75,,,98.4
5135,1712,2023,Good,66,,,98.4
5136,1712,2024,Outstanding,88,,,98.4
5137,1713,2022,Good,76,,,86.6
5138,1713,2023,Outstanding,95,,,98.6
5139,1713,2024,Good,77,,,85.8
5140,1714,2022,Good,82,,,96.4
5141,1714,2023,Good,77,,,94.6
5142,1714,2024,Requires Improvement,47,,,99.0
5143,1715,2022,Outstanding,91,,,93.2
5144,1715,2023,Good,68,,,95.9
5145,1715,2024,Requires Improvement,62,,,94.8
5146,1716,2022,Outstanding,93,,,92.7
5147,1716,2023,Good,81,,,92.5
5148,1716,2024,Good,65,,,87.8
5149,1717,2022,Outstanding,86,,,95.8
5150,1717,2023,Good,75,,,93.5
5151,1717,2024,Good,76,,,85.0
5152,1718,2022,Good,66,,,89.7
5153,1718,2023,Good,74,,,94.2
5154,1718,2024,Requires Improvement,62,,,90.1
5155,1719,2022,Good,77,,,97.3
5156,1719,2023,Good,67,,,86.0
5157,1719,2024,Good,65,,,91.9
5158,1720,2022,Good,77,,,88.8
5159,1720,2023,Good,78,,,94.0
5160,1720,2024,Good,78,,,93.8
5161,1721,2022,Good,66,,,94.3
5162,1721,2023,Outstanding,91,,,92.8
5163,1721,2024,Outstanding,90,,,89.9
5164,1722,2022,Good,77,,,96.0
5165,1722,2023,Good,71,,,92.7
5166,1722,2024,Good,74,,,89.6
5167,1723,2022,Good,66,,,93.8
5168,1723,2023,Good,74,,,96.7
5169,1723,2024,Good,76,,,96.4
5170,1724,2022,Good,75,,,88.8
5171,1724,2023,Good,69,,,96.1
5172,1724,2024,Good,66,,,86.2
5173,1725,2022,Good,75,,,97.4
5174,1725,2023,Good,80,,,94.0
5175,1725,2024,Good,75,,,91.9
5176,1726,2022,Good,81,,,92.3
5177,1726,2023,Good,74,,,88.6
5178,1726,2024,Outstanding,100,,,93.5
5179,1727,2022,Good,65,,,90.5
5180,1727,2023,Outstanding,88,,,96.3
5181,1727,2024,Good,69,,,87.5
5182,1728,2022,Good,74,,,96.5
5183,1728,2023,Good,81,,,95.9
5184,1728,2024,Good,77,,,85.4
5185,1729,2022,Requires Improvement,54,,,96.5
5186,1729,2023,Outstanding,89,,,93.0
5187,1729,2024,Outstanding,87,,,96.3
5188,1730,2022,Good,69,,,93.2
5189,1730,2023,Good,84,,,89.1
5190,1730,2024,Outstanding,100,,,93.9
5191,1731,2022,Outstanding,86,,,96.3
5192,1731,2023,Good,80,,,89.7
5193,1731,2024,Outstanding,93,,,97.2
5194,1732,2022,Good,77,,,94.7
5195,1732,2023,Good,81,,,86.0
5196,1732,2024,Requires Improvement,60,,,91.4
5197,1733,2022,Good,81,,,87.6
5198,1733,2023,Requires Improvement,50,,,91.0
5199,1733,2024,Outstanding,91,,,90.6
5200,1734,2022,Good,67,,,94.7
5201,1734,2023,Good,78,,,88.5
5202,1734,2024,Good,80,,,95.9
5203,1735,2022,Outstanding,97,,,87.9
5204,1735,2023,Good,78,,,91.0
5205,1735,2024,Good,77,,,86.9
5206,1736,2022,Good,75,,,94.8
5207,1736,2023,Good,78,,,96.8
5208,1736,2024,Good,74,,,97.0
5209,1737,2022,Good,65,,,87.7
5210,1737,2023,Good,71,,,94.3
5211,1737,2024,Good,67,,,94.1
5212,1738,2022,Good,73,,,90.2
5213,1738,2023,Requires Improvement,48,,,98.0
5214,1738,2024,Good,76,,,97.3
5215,1739,2022,Good,80,,,92.2
5216,1739,2023,Outstanding,98,,,94.5
5217,1739,2024,Outstanding,91,,,91.9
5218,1740,2022,Good,70,,,89.9
5219,1740,2023,Good,78,,,86.8
5220,1740,2024,Good,76,,,93.0
5221,1741,2022,Good,73,,,95.8
5222,1741,2023,Good,82,,,87.4
5223,1741,2024,Requires Improvement,49,,,91.5
5224,1742,2022,Good,70,,,93.8
5225,1742,2023,Requires Improvement,59,,,87.0
5226,1742,2024,Good,84,,,95.0
5227,1743,2022,Good,69,,,87.6
5228,1743,2023,Requires Improvement,61,,,97.6
5229,1743,2024,Requires Improvement,49,,,96.1
5230,1744,2022,Requires Improvement,59,,,91.8
5231,1744,2023,Good,75,,,93.0
5232,1744,2024,Outstanding,87,,,87.0
5233,1745,2022,Outstanding,97,,,98.8
5234,1745,2023,Good,70,,,90.3
5235,1745,2024,Outstanding,100,,,98.6
5236,1746,2022,Good,66,,,86.8
5237,1746,2023,Outstanding,88,,,86.3
5238,1746,2024,Good,74,,,98.7
5239,1747,2022,Good,67,,,90.7
5240,1747,2023,Good,78,,,95.6
5241,1747,2024,Good,69,,,97.9
5242,1748,2022,Good,67,,,91.9
5243,1748,2023,Outstanding,91,,,92.8
5244,1748,2024,Good,66,,,98.2
5245,1749,2022,Good,79,,,85.3
5246,1749,2023,Good,75,,,86.9
5247,1749,2024,Requires Improvement,55,,,91.3
5248,1750,2022,Good,72,,,92.5
5249,1750,2023,Good,67,,,86.8
5250,1750,2024,Good,67,,,95.2
5251,1751,2022,Outstanding,85,,,95.1
5252,1751,2023,Inadequate,43,,,95.5
5253,1751,2024,Good,77,,,97.1
5254,1752,2022,Good,69,,,98.1
5255,1752,2023,Good,75,,,86.3
5256,1752,2024,Good,67,,,85.5
5257,1753,2022,Good,71,,,85.3
5258,1753,2023,Good,82,,,93.3
5259,1753,2024,Good,67,,,87.1
5260,1754,2022,Good,77,,,94.2
5261,1754,2023,Good,76,,,89.2
5262,1754,2024,Outstanding,87,,,91.8
5263,1755,2022,Good,75,,,87.5
5264,1755,2023,Good,65,,,89.8
5265,1755,2024,Good,75,,,94.7
5266,1756,2022,Good,80,,,86.1
5267,1756,2023,Good,68,,,87.3
5268,1756,2024,Good,67,,,90.0
5269,1757,2022,Good,65,,,89.4
5270,1757,2023,Requires Improvement,60,,,97.3
5271,1757,2024,Good,65,,,96.9
5272,1758,2022,Outstanding,99,,,87.6
5273,1758,2023,Good,80,,,85.0
5274,1758,2024,Good,74,,,91.3
5275,1759,2022,Requires Improvement,48,,,94.2
5276,1759,2023,Outstanding,93,,,87.0
5277,1759,2024,Good,68,,,90.7
5278,1760,2022,Outstanding,88,,,98.2
5279,1760,2023,Requires Improvement,61,,,90.1
5280,1760,2024,Good,75,,,94.6
5281,1761,2022,Outstanding,97,,,93.6
5282,1761,2023,Outstanding,86,,,87.7
5283,1761,2024,Outstanding,91,,,92.5
5284,1762,2022,Good,71,,,95.6
5285,1762,2023,Outstanding,94,,,91.0
5286,1762,2024,Good,79,,,97.0
5287,1763,2022,Good,68,,,90.1
5288,1763,2023,Good,67,,,98.4
5289,1763,2024,Good,65,,,90.7
5290,1764,2022,Good,75,,,89.9
5291,1764,2023,Good,81,,,92.9
5292,1764,2024,Outstanding,94,,,97.6
5293,1765,2022,Good,73,,,98.0
5294,1765,2023,Requires Improvement,45,,,94.2
5295,1765,2024,Good,73,,,86.4
5296,1766,2022,Good,77,,,91.8
5297,1766,2023,Good,72,,,86.8
5298,1766,2024,Good,67,,,92.0
5299,1767,2022,Good,83,,,95.1
5300,1767,2023,Good,75,,,97.2
5301,1767,2024,Inadequate,31,,,98.5
5302,1768,2022,Outstanding,93,,,85.6
5303,1768,2023,Good,65,,,90.9
5304,1768,2024,Requires Improvement,61,,,87.4
5305,1769,2022,Outstanding,90,,,90.9
5306,1769,2023,Good,82,,,93.0
5307,1769,2024,Good,68,,,91.5
5308,1770,2022,Good,75,,,96.7
5309,1770,2023,Good,72,,,93.4
5310,1770,2024,Good,76,,,94.9
5311,1771,2022,Outstanding,85,,,97.4
5312,1771,2023,Good,71,,,97.3
5313,1771,2024,Outstanding,97,,,98.3
5314,1772,2022,Good,82,,,85.7
5315,1772,2023,Good,83,,,97.1
5316,1772,2024,Good,80,,,96.9
5317,1773,2022,Outstanding,98,,,87.5
5318,1773,2023,Outstanding,92,,,85.5
5319,1773,2024,Good,68,,,87.8
5320,1774,2022,Good,66,,,92.5
5321,1774,2023,Outstanding,87,,,86.0
5322,1774,2024,Good,69,,,92.1
5323,1775,2022,Good,72,,,89.2
5324,1775,2023,Good,67,,,85.5
5325,1775,2024,Requires Improvement,54,,,98.2
5326,1776,2022,Good,71,,,88.7
5327,1776,2023,Good,66,,,85.7
5328,1776,2024,Good,78,,,96.5
5329,1777,2022,Requires Improvement,57,,,89.7
5330,1777,2023,Requires Improvement,57,,,95.8
5331,1777,2024,Good,74,,,87.1
5332,1778,2022,Good,66,,,95.0
5333,1778,2023,Requires Improvement,62,,,93.9
5334,1778,2024,Good,76,,,85.4
5335,1779,2022,Good,78,,,98.1
5336,1779,2023,Outstanding,94,,,97.3
5337,1779,2024,Good,77,,,98.1
5338,1780,2022,Requires Improvement,54,,,98.8
5339,1780,2023,Requires Improvement,53,,,96.0
5340,1780,2024,Good,65,,,87.5
5341,1781,2022,Requires Improvement,54,,,85.4
5342,1781,2023,Good,67,,,85.3
5343,1781,2024,Good,70,,,94.0
5344,1782,2022,Good,69,,,86.0
5345,1782,2023,Outstanding,100,,,85.9
5346,1782,2024,Good,79,,,90.0
5347,1783,2022,Good,78,,,98.3
5348,1783,2023,Outstanding,91,,,88.4
5349,1783,2024,Good,80,,,86.3
5350,1784,2022,Outstanding,96,,,92.5
5351,1784,2023,Outstanding,88,,,96.3
5352,1784,2024,Good,80,,,95.0
5353,1785,2022,Good,70,,,97.5
5354,1785,2023,Good,69,,,97.6
5355,1785,2024,Good,81,,,88.5
5356,1786,2022,Outstanding,100,,,95.0
5357,1786,2023,Good,71,,,95.8
5358,1786,2024,Outstanding,87,,,91.8
5359,1787,2022,Good,75,,,88.0
5360,1787,2023,Good,82,,,93.3
5361,1787,2024,Good,84,,,96.0
5362,1788,2022,Outstanding,99,,,95.0
5363,1788,2023,Requires Improvement,52,,,91.6
5364,1788,2024,Good,67,,,94.6
5365,1789,2022,Outstanding,99,,,89.9
5366,1789,2023,Good,82,,,88.1
5367,1789,2024,Good,70,,,87.5
5368,1790,2022,Outstanding,89,,,86.6
5369,1790,2023,Outstanding,94,,,86.3
5370,1790,2024,Outstanding,89,,,88.5
5371,1791,2022,Good,75,,,90.2
5372,1791,2023,Good,67,,,90.3
5373,1791,2024,Good,72,,,87.5
5374,1792,2022,Outstanding,88,,,87.6
5375,1792,2023,Good,78,,,91.2
5376,1792,2024,Good,69,,,87.7
5377,1793,2022,Outstanding,94,,,94.5
5378,1793,2023,Outstanding,91,,,94.2
5379,1793,2024,Good,65,,,94.4
5380,1794,2022,Good,75,,,87.7
5381,1794,2023,Outstanding,95,,,88.0
5382,1794,2024,Good,75,,,98.5
5383,1795,2022,Good,83,,,95.8
5384,1795,2023,Good,77,,,94.8
5385,1795,2024,Good,75,,,89.2
5386,1796,2022,Good,70,,,91.7
5387,1796,2023,Outstanding,99,,,98.2
5388,1796,2024,Good,68,,,95.9
5389,1797,2022,Good,71,,,92.0
5390,1797,2023,Requires Improvement,59,,,89.3
5391,1797,2024,Good,78,,,94.8
5392,1798,2022,Good,83,,,90.0
5393,1798,2023,Inadequate,43,,,96.5
5394,1798,2024,Good,73,,,94.4
5395,1799,2022,Inadequate,37,,,86.2
5396,1799,2023,Requires Improvement,51,,,98.9
5397,1799,2024,Good,76,,,90.9
5398,1800,2022,Good,76,,,90.6
5399,1800,2023,Good,76,,,97.0
5400,1800,2024,Outstanding,95,,,91.6
5401,1801,2022,Good,65,,,91.8
5402,1801,2023,Good,76,,,92.7
5403,1801,2024,Good,78,,,91.4
5404,1802,2022,Requires Improvement,54,,,88.5
5405,1802,2023,Good,76,,,93.1
5406,1802,2024,Good,82,,,93.5
5407,1803,2022,Inadequate,43,,,89.8
5408,1803,2023,Good,79,,,98.7
5409,1803,2024,Good,66,,,97.2
5410,1804,2022,Requires Improvement,48,,,85.2
5411,1804,2023,Good,70,,,86.4
